Date,Close,SMA_50,SMA_200,Signal,Crossover,Position,Buy_Signal,Sell_Signal,Daily_Return,Strategy_Return,BuyHold_Return,Strategy_Cumulative,BuyHold_Cumulative,Strategy_Value,BuyHold_Value
2022-01-31,171.02883911132812,166.36179962158204,144.90428451538085,1,0.0,1.0,False,False,0.026125843150462957,0.026125843150462957,0.026125843150462957,1.0607513668054365,1.3537515043718484,106075.13668054364,135375.15043718484
2022-02-01,170.8624725341797,166.6894140625,145.1019288635254,1,0.0,1.0,False,False,-0.0009727399075669663,-0.0009727399075669663,-0.0009727399075669663,1.0597195316189387,1.3524346562586171,105971.95316189388,135243.46562586172
2022-02-02,172.06610107421875,166.9886505126953,145.31401664733886,1,0.0,1.0,False,False,0.007044428903475453,0.007044428903475453,0.007044428903475453,1.0671846505170526,1.3619617860412272,106718.46505170527,136196.17860412272
2022-02-03,169.18917846679688,167.22115051269532,145.5098204803467,1,0.0,1.0,False,False,-0.016719868640371782,-0.016719868640371782,-0.016719868640371782,1.0493414633453864,1.3391899638854117,104934.14633453863,133918.99638854116
2022-02-04,168.90504455566406,167.4403353881836,145.7118007659912,1,0.0,1.0,False,False,-0.0016793858431588538,-0.0016793858431588538,-0.0016793858431588538,1.0475792141472045,1.336940947218762,104757.92141472045,133694.0947218762
2022-02-07,168.18984985351562,167.63484375,145.898614654541,1,0.0,1.0,False,False,-0.004234300426194437,-0.004234300426194437,-0.004234300426194437,1.0431434490342686,1.3312799375961568,104314.34490342686,133127.9937596157
2022-02-08,171.29571533203125,167.9918682861328,146.0990097808838,1,0.0,1.0,False,False,0.01846642637008511,0.01846642637008511,0.01846642637008511,1.0624065807292966,1.3558639205417478,106240.65807292965,135586.39205417476
2022-02-09,172.71641540527344,168.3101791381836,146.3081156158447,1,0.0,1.0,False,False,0.008293844772990111,0.008293844772990111,0.008293844772990111,1.0712180159956686,1.3671092454320188,107121.80159956685,136710.9245432019
2022-02-10,168.64051818847656,168.44794311523438,146.50078643798827,1,0.0,1.0,False,False,-0.02359878305274521,-0.02359878305274521,-0.02359878305274521,1.0459385744339946,1.3348471309396663,104593.85744339947,133484.71309396662
2022-02-11,165.2308807373047,168.5278872680664,146.67689613342284,1,0.0,1.0,False,False,-0.02021837627041201,-0.02021837627041201,-0.02021837627041201,1.0247913947803498,1.3078586893828483,102479.13947803498,130785.86893828484
2022-02-14,165.4660186767578,168.63230102539063,146.86401908874512,1,0.0,1.0,False,False,0.0014230871275628942,0.0014230871275628942,0.0014230871275628942,1.026249762222699,1.3097198862483803,102624.97622226989,130971.98862483804
2022-02-15,169.29698181152344,168.8509094238281,147.06503715515137,1,0.0,1.0,False,False,0.023152567308998506,0.023152567308998506,0.023152567308998506,1.0500100789184037,1.3400432640706799,105001.00789184037,134004.32640706797
2022-02-16,169.0618133544922,168.99670776367188,147.28771953582765,1,0.0,1.0,False,False,-0.001389088302194641,-0.001389088302194641,-0.001389088302194641,1.0485515222005917,1.3381818256481246,104855.15222005917,133818.18256481245
2022-02-17,165.4660186767578,168.95590606689453,147.49120544433595,1,0.0,1.0,False,False,-0.021269112204508556,-0.021269112204508556,-0.021269112204508556,1.0262497622226991,1.3097198862483805,102624.97622226992,130971.98862483805
2022-02-18,163.91790771484375,168.80781616210936,147.67896400451662,1,0.0,1.0,False,False,-0.00935606582121451,-0.00935606582121451,-0.00935606582121451,1.0166481018983378,1.297466060785287,101664.81018983378,129746.6060785287
2022-02-22,160.99818420410156,168.61150909423827,147.84875801086426,1,0.0,1.0,False,False,-0.01781210821590906,-0.01781210821590906,-0.01781210821590906,0.9985394558898261,1.2743554549041103,99853.9455889826,127435.54549041102
2022-02-23,156.8341064453125,168.23621917724608,148.01412258148193,1,0.0,1.0,False,False,-0.025864128712844048,-0.025864128712844048,-0.025864128712844048,0.9727131028778383,1.2413953613925555,97271.31028778382,124139.53613925555
2022-02-24,159.45013427734375,167.98585723876954,148.1971527862549,1,0.0,1.0,False,False,0.01668022276100678,0.01668022276100678,0.01668022276100678,0.9889381741163907,1.2621021125550638,98893.81741163907,126210.21125550638
2022-02-25,161.51747131347656,167.80443634033202,148.40583736419677,1,0.0,1.0,False,False,0.012965414206155046,0.012965414206155046,0.012965414206155046,1.0017601671680885,1.2784657892148035,100176.01671680885,127846.57892148035
2022-02-28,161.7820281982422,167.53104064941405,148.60511260986328,1,0.0,1.0,False,False,0.0016379459300237542,0.0016379459300237542,0.0016379459300237542,1.0034009961567614,1.2805598470509225,100340.09961567614,128055.98470509225
2022-03-01,159.9008331298828,167.35779846191406,148.7828837966919,1,0.0,1.0,False,False,-0.011627960715477115,-0.011627960715477115,-0.011627960715477115,0.99173348879158,1.265669547455597,99173.348879158,126566.9547455597
2022-03-02,163.19288635253906,167.2723175048828,148.98287170410157,1,0.0,1.0,False,False,0.020588092996252305,0.020588092996252305,0.020588092996252305,1.0121513900863188,1.2917272698011375,101215.13900863189,129172.72698011374
2022-03-03,162.8695831298828,167.2075732421875,149.18817012786866,1,0.0,1.0,False,False,-0.0019811110023376655,-0.0019811110023376655,-0.0019811110023376655,1.0101462058313875,1.2891682146949148,101014.62058313875,128916.82146949148
2022-03-04,159.8714141845703,167.0194564819336,149.37925815582275,1,0.0,1.0,False,False,-0.018408403138857166,-0.018408403138857166,-0.018408403138857166,0.9915510272452563,1.2654366864850102,99155.10272452564,126543.66864850101
2022-03-07,156.0796661376953,166.703642578125,149.53860652923584,1,0.0,1.0,False,False,-0.023717486119797848,-0.023717486119797848,-0.023717486119797848,0.9680339295194956,1.2354237094378189,96803.39295194956,123542.37094378189
2022-03-08,154.2572784423828,166.33885528564454,149.69801403045653,1,0.0,1.0,False,False,-0.011676009696899081,-0.011676009696899081,-0.011676009696899081,0.9567311559714987,1.2209988902266438,95673.11559714987,122099.88902266437
2022-03-09,159.6558837890625,166.00277801513673,149.87626796722412,1,0.0,1.0,False,False,0.03499741082684893,0.03499741082684893,0.03499741082684893,0.9902142692878794,1.2637306900070322,99021.42692878794,126373.06900070322
2022-03-10,155.3154296875,165.6002456665039,150.03379516601564,1,0.0,1.0,False,False,-0.02718630844383485,-0.02718630844383485,-0.02718630844383485,0.9632939987375325,1.2293745176785609,96329.39987375325,122937.45176785608
2022-03-11,151.60205078125,165.1216842651367,150.172999458313,1,0.0,1.0,False,False,-0.023908628484120675,-0.023908628484120675,-0.023908628484120675,0.9402629604007339,1.199981859067539,94026.29604007339,119998.1859067539
2022-03-14,147.5751495361328,164.58567779541016,150.2997280883789,1,0.0,1.0,False,False,-0.026562313796979486,-0.026562313796979486,-0.026562313796979486,0.9152874005948927,1.1681075643763044,91528.74005948927,116810.75643763044
2022-03-15,151.9547576904297,164.14959381103515,150.45162326812743,1,0.0,1.0,False,False,0.02967713851595688,0.02967713851595688,0.02967713851595688,0.9424505115642574,1.202773654365837,94245.05115642575,120277.3654365837
2022-03-16,156.36380004882812,163.7147967529297,150.62717334747313,1,0.0,1.0,False,False,0.02901549398920933,0.02901549398920933,0.02901549398920933,0.9697961787176774,1.2376727261044682,96979.61787176774,123767.27261044682
2022-03-17,157.37295532226562,163.345390625,150.8039642715454,1,0.0,1.0,False,False,0.006453893248452358,0.006453893248452358,0.006453893248452358,0.9760551397278784,1.2456605337552675,97605.51397278784,124566.05337552675
2022-03-18,160.6650390625,163.13537475585937,151.00463043212892,1,0.0,1.0,False,False,0.020918992933016467,0.020918992933016467,0.020918992933016467,0.9964732302980803,1.2717184976578315,99647.32302980803,127171.84976578315
2022-03-21,162.03672790527344,163.00993957519532,151.20069114685057,1,0.0,1.0,False,False,0.008537568912175386,0.008537568912175386,0.008537568912175386,1.0049806891708881,1.2825758819684734,100498.0689170888,128257.58819684734
2022-03-22,165.4072265625,162.9485870361328,151.41355564117433,1,0.0,1.0,False,False,0.020800831396675434,0.020800831396675434,0.020800831396675434,1.0258851230432464,1.309254526642742,102588.51230432464,130925.4526642742
2022-03-23,166.76914978027344,162.91408142089844,151.62913200378418,1,0.0,1.0,False,False,0.008233758863364082,0.008233758863364082,0.008233758863364082,1.034332013767897,1.3200346127058862,103433.2013767897,132003.46127058862
2022-03-24,170.5511016845703,162.8986553955078,151.86171566009523,1,0.0,1.0,False,False,0.02267776689681389,0.02267776689681389,0.02267776689681389,1.0577883540700375,1.3499700499485563,105778.83540700375,134997.00499485564
2022-03-25,171.1879425048828,162.8871597290039,152.1024592971802,1,0.0,1.0,False,False,0.0037340176288647164,0.0037340176288647164,0.0037340176288647164,1.0617381544317428,1.3550108619135035,106173.81544317427,135501.08619135036
2022-03-28,172.0501708984375,162.95827453613282,152.34146503448486,1,0.0,1.0,False,False,0.005036735537201187,0.005036735537201187,0.005036735537201187,1.0670858487253716,1.3618356932749969,106708.58487253716,136183.5693274997
2022-03-29,175.3422393798828,163.07800842285155,152.5816622543335,1,0.0,1.0,False,False,0.019134351708308683,0.019134351708308683,0.019134351708308683,1.087503844657842,1.387893536399049,108750.3844657842,138789.3536399049
2022-03-30,174.17626953125,163.2384194946289,152.82012744903565,1,0.0,1.0,False,False,-0.006649680377964762,-0.006649680377964762,-0.006649680377964762,1.0802722916810594,1.378664487983352,108027.22916810594,137866.44879833522
2022-03-31,171.08018493652344,163.40677673339843,153.0406241607666,1,0.0,1.0,False,False,-0.017775582190724726,-0.017775582190724726,-0.017775582190724726,1.0610698227719202,1.3541579240637707,106106.98227719202,135415.79240637706
2022-04-01,170.78623962402344,163.6029165649414,153.25165092468262,1,0.0,1.0,False,False,-0.0017181727539578029,-0.0017181727539578029,-0.0017181727539578029,1.0592467215123866,1.3518312468140883,105924.67215123866,135183.12468140884
2022-04-04,174.83274841308594,163.92108489990235,153.48939819335936,1,0.0,1.0,False,False,0.023693412291122984,0.023693412291122984,0.023693412291122984,1.0843438908032,1.3838607418928772,108434.38908031999,138386.07418928773
2022-04-05,171.52108764648438,164.18848114013673,153.7016111755371,1,0.0,1.0,False,False,-0.01894187900528188,-0.01894187900528188,-0.01894187900528188,1.063804380023489,1.3576478191597827,106380.4380023489,135764.78191597827
2022-04-06,168.35633850097656,164.42859313964843,153.88980506896974,1,0.0,1.0,False,False,-0.018451079041840956,-0.018451079041840956,-0.018451079041840956,1.044176041322619,1.3325977519374825,104417.60413226191,133259.77519374824
2022-04-07,168.6601104736328,164.6765414428711,154.08088371276855,1,0.0,1.0,False,False,0.0018043393872841929,0.0018043393872841929,0.0018043393872841929,1.046060089281236,1.3350022105487096,104606.0089281236,133500.22105487096
2022-04-08,166.65155029296875,164.89351654052734,154.26333404541015,1,0.0,1.0,False,False,-0.011908922477422812,-0.011908922477422812,-0.011908922477422812,1.0336026407712597,1.319103772716097,103360.26407712598,131910.3772716097
2022-04-11,162.39926147460938,164.80801513671875,154.42598648071288,1,0.0,1.0,False,False,-0.025516047170782263,-0.025516047170782263,-0.025516047170782263,1.007229187033495,1.2854454586283162,100722.91870334951,128544.54586283161
2022-04-12,164.2706756591797,164.67285186767577,154.5898494720459,1,0.0,1.0,False,False,0.011523538762292285,0.011523538762292285,0.011523538762292285,1.0188360316127878,1.3002583391976321,101883.60316127878,130025.83391976322
2022-04-13,166.95526123046875,164.59470764160156,154.75957397460937,1,0.0,1.0,False,False,0.01634245163061787,0.01634245163061787,0.01634245163061787,1.0354863101789504,1.3215077482132769,103548.63101789504,132150.77482132768
2022-04-14,161.94859313964844,164.39235748291014,154.90119186401367,1,0.0,1.0,False,False,-0.0299880821599805,-0.0299880821599805,-0.0299880821599805,1.004434061633769,1.2818782652848064,100443.4061633769,128187.82652848064
2022-04-18,161.73301696777344,164.24323425292968,155.04021942138672,1,0.0,1.0,False,False,-0.001331139515914792,-0.001331139515914792,-0.001331139515914792,1.0030970197631974,1.2801719064712935,100309.70197631975,128017.19064712935
2022-04-19,164.01589965820312,164.14545135498048,155.17753898620606,1,0.0,1.0,False,False,0.014115130807734744,0.014115130807734744,0.014115130807734744,1.017255865410004,1.298241700387523,101725.58654100039,129824.1700387523
2022-04-20,163.84934997558594,164.05864135742186,155.3039766693115,1,0.0,1.0,False,False,-0.0010154483983825235,-0.0010154483983825235,-0.0010154483983825235,1.0162228945707281,1.2969234029321512,101622.28945707281,129692.34029321512
2022-04-21,163.05572509765625,163.8938415527344,155.414006729126,1,0.0,1.0,False,False,-0.0048436254281627455,-0.0048436254281627455,-0.0048436254281627455,1.0113006915179041,1.2906415917593297,101130.06915179042,129064.15917593297
2022-04-22,158.51931762695312,163.60989959716798,155.50784271240235,1,0.0,1.0,False,False,-0.027821209393207202,-0.027821209393207202,-0.027821209393207202,0.9831650832196893,1.2547343817834111,98316.50832196893,125473.43817834111
2022-04-25,159.58731079101562,163.42883544921875,155.59789657592773,1,0.0,1.0,False,False,0.006737306090200512,0.006737306090200512,0.006737306090200512,0.9897889673225378,1.2631879113753846,98978.89673225378,126318.79113753846
2022-04-26,153.63018798828125,163.1968215942383,155.66114028930664,1,0.0,1.0,False,False,-0.03732829867993326,-0.03732829867993326,-0.03732829867993326,0.9528418291202194,1.216035255730683,95284.18291202195,121603.5255730683
2022-04-27,153.40487670898438,162.9555987548828,155.7176963043213,1,0.0,1.0,False,False,-0.001466582071188105,-0.001466582071188105,-0.001466582071188105,0.9514444083769537,1.2142518402266957,95144.44083769537,121425.18402266958
2022-04-28,160.33193969726562,162.77629791259767,155.79176498413085,1,0.0,1.0,False,False,0.045155428803102415,0.045155428803102415,0.045155428803102415,0.9944072886195291,1.2690819027470883,99440.72886195291,126908.19027470883
2022-04-29,154.46299743652344,162.48432159423828,155.83975746154786,1,0.0,1.0,False,False,-0.03660494765936073,-0.03660494765936073,-0.03660494765936073,0.9580070618675244,1.2226272261215891,95800.70618675243,122262.72261215892
2022-05-02,154.7667694091797,162.2703366088867,155.899464263916,1,0.0,1.0,False,False,0.0019666326414589097,0.0019666326414589097,0.0019666326414589097,0.9598911098261412,1.2250316847328162,95989.11098261412,122503.16847328162
2022-05-03,156.2560272216797,162.11709899902343,155.9858376312256,1,0.0,1.0,False,False,0.009622594166598164,0.009622594166598164,0.009622594166598164,0.9691277524201237,1.2368196674762242,96912.77524201237,123681.96674762241
2022-05-04,162.66383361816406,162.1504119873047,156.08620048522948,1,0.0,1.0,False,False,0.04100837907131516,0.04100837907131516,0.04100837907131516,1.0088701106598998,1.287539637242947,100887.01106598998,128753.9637242947
2022-05-05,153.600830078125,162.08574645996094,156.14490715026855,1,0.0,1.0,False,False,-0.055716156065235056,-0.055716156065235056,-0.055716156065235056,0.9526597461248218,1.215802877874143,95265.97461248218,121580.2877874143
2022-05-06,154.32693481445312,161.98328247070313,156.20041488647462,1,0.0,1.0,False,False,0.004727218830515412,0.004727218830515412,0.004727218830515412,0.9571631772157772,1.2215502441326245,95716.31772157771,122155.02441326245
2022-05-09,149.2049102783203,161.73703125,156.2217266845703,1,0.0,1.0,False,False,-0.03318943995285728,-0.03318943995285728,-0.03318943995285728,0.9253954674204881,1.1810076756555865,92539.54674204881,118100.76756555865
2022-05-10,151.60891723632812,161.53356903076173,156.25296073913574,1,0.0,1.0,False,False,0.016112116910385055,0.016112116910385055,0.016112116910385055,0.9403055473799073,1.2000362093978114,94030.55473799074,120003.62093978115
2022-05-11,143.74932861328125,161.2105389404297,156.25572662353517,1,0.0,1.0,False,False,-0.051841202788852736,-0.051841202788852736,-0.051841202788852736,0.8915589768147024,1.1378248889124534,89155.89768147025,113782.48889124533
2022-05-12,139.88331604003906,160.7443475341797,156.24789459228515,1,0.0,1.0,False,False,-0.026894126118965356,-0.026894126118965356,-0.026894126118965356,0.8675812772497521,1.107224082848744,86758.1277249752,110722.4082848744
2022-05-13,144.34786987304688,160.37391326904296,156.25916557312013,1,0.0,1.0,False,False,0.031916271070739466,0.031916271070739466,0.031916271070739466,0.8952712364703536,1.1425625468129954,89527.12364703536,114256.25468129954
2022-05-16,142.80734252929688,160.0326318359375,156.26166091918947,1,0.0,1.0,False,False,-0.010672324746495265,-0.010672324746495265,-0.010672324746495265,0.8857166110985456,1.1303687482702245,88571.66110985455,113036.87482702245
2022-05-17,146.43789672851562,159.8397964477539,156.2839673614502,1,0.0,1.0,False,False,0.025422741820673167,0.025422741820673167,0.025422741820673167,0.9082339558287855,1.1591058211196559,90823.39558287855,115910.58211196559
2022-05-18,138.17601013183594,159.51817108154296,156.2559885406494,1,0.0,1.0,False,False,-0.05641904712682799,-0.05641904712682799,-0.05641904712682799,0.8569922614726958,1.0937101751729255,85699.22614726958,109371.01751729255
2022-05-19,134.7711181640625,159.02047576904297,156.2129853820801,1,0.0,1.0,False,False,-0.024641701294781715,-0.024641701294781715,-0.024641701294781715,0.8358745141535462,1.0667592957332508,83587.45141535462,106675.92957332508
2022-05-20,135.00662231445312,158.61429962158203,156.17062309265137,1,0.0,1.0,False,False,0.0017474378308854899,0.0017474378308854899,0.0017474378308854899,0.8373351529014511,1.0686233912830638,83733.51529014511,106862.33912830638
2022-05-23,140.4229736328125,158.39071807861328,156.15876235961915,1,0.0,1.0,False,False,0.040119152864544594,0.040119152864544594,0.040119152864544594,0.8709283298995613,1.111495656472577,87092.83298995612,111149.56564725771
2022-05-24,137.72462463378906,158.1937075805664,156.13365425109862,1,0.0,1.0,False,False,-0.019215865675080046,-0.019215865675080046,-0.019215865675080046,0.8541926880995895,1.090137305239365,85419.26880995894,109013.73052393651
2022-05-25,137.8816375732422,157.91224517822266,156.11172508239747,1,0.0,1.0,False,False,0.0011400498630556033,0.0011400498630556033,0.0011400498630556033,0.8551665103566806,1.091380116124915,85516.65103566805,109138.01161249151
2022-05-26,141.0803680419922,157.60657653808593,156.10451942443848,1,0.0,1.0,False,False,0.023199104137785254,0.023199104137785254,0.023199104137785254,0.8750056072855916,1.116699157092805,87500.56072855917,111669.91570928051
2022-05-27,146.8303680419922,157.39572479248048,156.11126037597657,1,0.0,1.0,False,False,0.04075691097069245,0.04075691097069245,0.04075691097069245,0.9106681329205871,1.1622123652194838,91066.81329205871,116221.23652194838
2022-05-31,146.04541015625,157.10333221435548,156.11305068969727,1,0.0,1.0,False,False,-0.005346018648660578,-0.005346018648660578,-0.005346018648660578,0.9057996840992527,1.1559991562413166,90579.96840992528,115599.91562413165
2022-06-01,145.9178466796875,156.78095458984376,156.10433433532714,1,0.0,1.0,False,False,-0.0008734507741532394,-0.0008734507741532394,-0.0008734507741532394,0.9050085126639484,1.154989447883377,90500.85126639485,115498.94478833771
2022-06-02,148.37091064453125,156.4402282714844,156.11242683410646,1,0.0,1.0,False,False,0.016811267577355515,0.016811267577355515,0.016811267577355515,0.9202228529301266,1.1744062845407666,92022.28529301267,117440.62845407665
2022-06-03,142.65032958984375,155.95785186767577,156.1106280517578,-1,-2.0,1.0,False,True,-0.0385559475899756,-0.0385559475899756,-0.0385559475899756,0.8847427888414549,1.1291259373846747,88474.27888414549,112912.59373846748
